text,sentiment
"for him semana santa is a time to kill . 
",neut
"but lulu is newly single and the last thing she needs is a man in her life . 
",neut
"soon , the team begins to suspect that knowles' main objective is actually to recover the prototype of a dna testing machine called the huxley project , which his company has spent years and millions of dollars developing . 
",neut
"he led a bleak life , stuck in a boring routinity created by his ambition to become a sucessfull producer in one jakarta's leading tv station . 
",neut
"after the death of a "" mucker "" and two others opposing her sect , the local authorities decide to act against her and her followers . 
",neut
"he tries to ignor it , but he later finds out on the news that the daughter of a senator has been kidnapped and is being help ransom for $15m . 
",neut
"faced with the obstacle of needing "" ten large "" to finance a studio recording session , the bros . 
",neut
"as well as a study of mepe's demise ; an american made dam that stopped the flow of the river which fishermen depended on for survival . 
",neut
"for too long the children have been abused , molested , neglected , exploited , and killed , and their tormentors have escaped through the cracks in the justice system . 
",neut
"no ill effects are immediately apparent to lena's relatives in their spacious house on the prosperous side of town . 
",neut
"and in the dogs , she finds lost pieces of herself as she fumbles with the leash to her own life - struggling to hold on as it pulls her toward a brighter future before her past catches up with her . 
",neut
"a young aboriginal man max stuart , was convicted of murder in the light of questionable evidence presented , of nine year old mary hattam near ceduna , on the south coast of australia . 
",neut
"as he tries to re-discover the family that he abandoned long ago , he is forced to confront the anxieties in his memories - the family he betrayed and abandoned at the expense of his own happiness . 
",neut
"sent to a german stalag prison camp , lieutenant hart is at once thrust into the social order of pows , where every man thinks of himself first with bribery and trading with german captors commonplace . 
",neut
"henk otte lives on disability with his wife and son outside of amsterdam . 
",neut
"besides the fact that he is still disliked by professor snape ( alan rickman ) and hated by draco malfoy ( tom felton ) , harry gets off to a great start with his two best friends , ron weasly ( rupert grint ) and hermione granger ( emma watson ) , and famous writer gilderoy lockhart ( kenneth branagh ) has joined the hogwarts staff and is the new defense against the dark arts teacher . 
",neut
"a theme park owned by a man named , mondavarious . 
",neut
"cathy , a young and innocent freshman , had a crush on senior hunk , nick , the campus' basketball star . 
",neut
"after a confrontation with a house elf named dobby , harry escapes to the weasley house with ron weasley ( rupert grint ) in a flying car . 
",neut
"they came to pray , but instead they end up in the middle of an unpleasant religious argument as they suddenly get interrupted by a mystical appearance : is it god ? 
",neut
"although they don't even exchange glances he tells his friend of a love at first sight relationship between himself and the beautiful veronique . 
",neut
"when her husband's younger brother turns twenty-one and is released from juvenile prison , where he served five years for murder , renee's cozy life begins to change . 
",neut
"in the bank vault the young man discovers his name , jason bourne . 
",neut
"it's an instant success for simon , he meets the delightful mia who immediately takes a liking to him . 
",neut
"but now , hell is coming back as that black haired , winged creature of doom that kyle described is coming back to town . 
",neut
"meanwhile , frodo and sam force gollum to guide them through mordor , trusting him with their lives . 
",neut
"mike's aunt soon opens her home to steve as well , and the two celebrate their good fortune at having the opportunity to get their lives on track . 
",neut
"the jew ( shylock ) has a long memory of oppression , but revenge is not so sweet . 
",neut
"a moving love story and thought-provoking drama about a young catholic nurse who secretly falls in love with a terminally-ill boy in the proper world of 1957 . 
",neut
"they , like many college under-achievers , prefer to spend most of their time going to parties , playing video games , and attending the occasional class . 
",neut
