text,sentiment
"a counterfeit 1000 tomin bank note is passed in a bazaar . 
",neut
"he falls in love with a village girl , ayu , who has just arrived in the city after being betrayed by her boyfriend . 
",neut
"everyday prisoners are led out in chain gangs to work the swamps and untamed bayous , festered with poisonous snakes and alligators . 
",neut
"the story is set against a relationship that forms between the american hustler boy and a brazilian teenage girl who must help each other survive the drug gang-controlled slums of rio de janeiro . 
",neut
"what jones needs , however , is not to be cured - but to be accepted for what and who he is . 
",neut
"they lie in bed but all his advances are instantly rejected by a progressively more nervous ana . 
",neut
"when the flames of jealousy are fanned by an oddball drifter ( walken ) who imposes himself into the situation , tim's life careens wildly out of control . . . 
",neut
"well , there is a boy named kyle who gets a warning from his friend caitlin to not peek . 
",neut
"as patients mysteriously disappear , and the body count mounts , even the exterminators , ratmaster general "" hans "" ( john paul young ) and his assistant , "" jim "" ( adam redmond ) are no contest for the awesome force of this hybrid rodent strain . 
",neut
"when the lover and child catch up to the angel and the girl , too much time has passed . . . 
",neut
"she's eighteen , unemployed , broke and hopelessly in love with her wannabe rockstar boyfriend matt . 
",neut
"we weave in and out of eight defective lives and go for a turbulent mental ride where lilli's reality spirals out of control and we're lead to an unforgettable climax where some fall apart and some piece themselves together . 
",neut
"he comes back , calling himself the master , and becomes a charismatic spiritual leader , running a teen shelter in hollywood . 
",neut
"he faces the hostility and malice of the modern world . 
",neut
"while being led away , some re-agent falls from his pocket where it is picked up by a young man that was camping nearby . 
",neut
"the pair wave farewell in the airport and yoyo returns to hong kong to further her studies , while cheung continues to write his unfinished dissertation . 
",neut
"it's charming and independent and everything hollywood is not . 
",neut
"henceforth , he will meet with unexpected situations that give him the idea for the perfect counterpoint in his plot of the absurd . 
",neut
"holmes</a> was the worlds best known male actor in the adult industry . 
",neut
"the sequel to spy kids ; the second film revisits the adventures of the previous film . 
",neut
"unwilling to disappoint his proud mother , morales wastes no time in looking for a job to pay his way through school . 
",neut
"unknown to anyone , inez has begun a secret tryst with druden ( james urbaniak ) , a sweet-spirited , oddly-romantic , and wealthy young lawyer in town . 
",neut
"a look into the underground world of bruce haack , a genius who's past work continues to garner recognition with time . 
",neut
"until then , he spends most of his time watching sloppy tearjerkers on video . 
",neut
" "" garmento "" tells the other side of the story , with a dark and satirical look at new york's wholesale garment industry , where shady deals are made for a buck and ruthlessness is a prerequisite for career success . 
",neut
"when her niece spontaneously dies of fright one week to the day she watched a disturbing video , a cynical journalist ( naomi watts ) travels to the pacific northwest in search of the tape's origins and its links to a string of suicides at a horse ranch . 
",neut
"based upon sherman alexie's book of poetry of the same name . 
",neut
"but at one point finch and stifler put their differences aside and hold a huge party for jim , the night before his wedding . 
",neut
"when his affair with a young troubled janitor ( kidman ) is uncovered , the secret silk had harbored for over fifty years from his wife , his children and colleague , writer nathan zuckerman , fast explodes in a conflagration of devastating consequences . 
",neut
"in this playful and rollicking swashbuckler , drag king pirates take to the high seas on a quest to restore stolen treasures . 
",neut
"shot on location in the williamsburgh and flatbush neighborhoods of brooklyn , hung-up is a 35mm short story in the tradition of happy gilmore and taxi driver . 
",neut
